id,name,duration,artist_id,artist_name,album_id,album_name,releasedate,lang,vocalinstrumental,gender,acousticelectric,speed,genres,instruments,vartags,rate_downloads_total,rate_listened_total,playlisted,favorited,likes,dislikes,avgnote
1436622,Harmony,284,497559,Alex Cohen,265098,Harmony,2017-04-22,,instrumental,,,medium,"ambient, electronic",piano,"peaceful, atmospheric, nature, spring",36271,364607,1187,780,0,0,9.0
1437148,"J.S.Bach The Well-Tempered Clavier. Prelude 1, I Book",140,498662,Madì - Composer,340006,"J.S.Bach The Well-Tempered Clavier. Prelude 1, I Book",2017-04-03,,instrumental,,,medium,classical,"piano, strings",beauty,52935,518600,1260,809,0,0,9.0
1437715,Chinese Umbrellas Ragtime,138,494669,The Piano Lady (Lena Orsa),345792,Chinese Umbrellas Ragtime,2017-04-04,,instrumental,,,medium,"ragtime, jazz",piano,"peaceful, funny, easy",44392,128084,980,675,0,0,9.0
1437766,MODERN LIFE,243,499004,CANDIDS,167399,MODERN LIFE EP,2017-04-05,en,vocal,male,,medium,"indie, newwave, indiepop",,"vocal, love, 80s, voice, frustration",53343,215084,741,514,0,0,9.0
143782,Gold Fever,160,338537,The Wind Whistles,20549,Window Sills,2008-03-06,,vocal,female,,medium,"pop, country, folk",,"vocal, voice",28126,222415,1102,489,16,0,0.0
1439107,Give Me,183,495770,THE SAME PERSONS,236359,Give Me,2017-04-10,en,vocal,male,,medium,"pop, house, edm","piano, guitar","energetic, vocal, happy, voice, beauty",58137,422305,1036,699,0,0,8.0
1439149,Endless Waves,409,498188,Spaneo,218711,Endless Waves,2017-04-10,,instrumental,,,medium,chillout,,"peaceful, lounge, beachmusic",28980,1027546,981,620,0,0,8.0
1439915,Night Train,286,345799,Ocean Shiver,218740,Night Train,2017-04-13,,vocal,female,,medium,"pop, electronic, chillout",,"sad, vocal, soft, voice",41612,502347,1407,945,0,0,8.0
1439974,Change Your Mind,286,345799,Ocean Shiver,167607,Two Hours Before the Sunset,2017-04-13,,vocal,female,,medium,"chillout, pop, downtempo","bass, strings","peaceful, vocal, voice, femalevox",46617,495893,683,425,0,0,8.0
1439982,If We Could Turn Back Time (remix),224,345799,Ocean Shiver,167609,Out of Time,2017-04-13,,vocal,female,,medium,"electropop, downtempo, chillout",synthesizer,"melancholic, vocal, voice, femalevox",131807,482182,1031,678,0,0,9.0
1440522,Wait,214,457476,Lyvo,167676,Chapter 3,2017-04-16,,instrumental,,,medium,hiphop,"synthesizer, drums",hook,11968,346997,57,36,0,0,6.0
1442028,5 O clock High,166,457573,Kinematic,167814,Kites,2017-04-21,en,vocal,male,,medium,"rock, pop",piano,"happy, vocal, 60s, voice, clarinette",34712,194675,876,568,0,0,9.0
1442030,Peyote,183,457573,Kinematic,167814,Kites,2017-04-21,en,vocal,male,,medium,"rock, newwave",,"happy, vocal, voice, funkybass",244216,509132,2385,1629,0,0,8.3333
1442032,"Pretty, Ugly",207,457573,Kinematic,167814,Kites,2017-04-21,en,vocal,male,,medium,"indie, pop, folk",guitar,"sad, vocal, happy, voice, beatles",53339,186259,775,520,0,0,9.0
1442594,New Life,190,487069,Explosive Ear Candy,308884,New Life,2017-04-28,en,vocal,female,,medium,"pop, rock",guitar,"happy, vocal, inspirational, voice",113317,464434,3027,2105,0,0,7.0
1443264,To The Roofs,239,423766,Colaars,167916,Underheart,2017-04-25,en,vocal,male,,medium,"indie, rock, electronic",synthesizer,"vocal, happy, voice, colaars",332820,553410,2877,1993,0,0,9.6667
1443344,Me cansé,265,499576,Harveys,167925,Me cansé,2017-04-26,es,vocal,male,,medium,"salsa, latin, pop","trumpet, conga","love, romantic, vocal, voice, trompeta",68264,213982,661,406,0,0,9.0
1445423,The Promise,240,499734,Wordsmith,218938,The Promise,2017-05-02,en,vocal,male,,medium,"rap, hiphop",,"inspirational, vocal, upbeat, voice, purposeful",87538,1202293,1408,926,0,0,9.0
1447219,Avocado Ginger Tree,157,499962,The Rabbitts,168269,Avocado Ginger Tree,2017-05-10,,vocal,female,,medium,"folk, singersongwriter","acousticguitar, strings","happy, sentimental, vocal, voice, fingerstyle",67229,469392,920,611,0,0,9.0
144740,Orient Express,608,337983,Blancheneige Bazaar Orchestra,20625,Blancheneige,2008-03-07,,instrumental,,,medium,,,,17342,329091,715,350,22,7,8.6667
1448348,"I Know, You Know (Radio Edit)",152,484695,Samie Bower,168378,If You Insist,2017-05-14,,vocal,male,,medium,"hiphop, rnb, pop",,"vocal, voice, torylanez",85733,229257,816,531,0,0,5.0
1450370,Clap &amp; Stomp Perscussion,125,375935,Akashic Records,168564,Clap &amp; Stomp - Energetic Action Percussion,2017-05-21,,instrumental,,,high,"tribal, world",percussion,"action, energetic, film",60637,349138,1380,676,0,0,5.0
1451113,Ability,152,500128,Borrtex,168640,Ability,2017-05-25,,instrumental,,,medium,"newage, filmscore","piano, orchestra","melancholic, sad",107912,383577,2169,1504,0,0,8.0
1451354,Albinoni Adagio for orchestra,494,498662,Madì - Composer,377093,Albinoni Adagio for orchestra,2017-05-26,,instrumental,,,medium,"classical, baroque",orchestra,beauty,32353,509182,971,655,0,0,6.6667
1451496,White Spaces,260,472436,The Glass Child,271911,White Spaces,2017-05-26,en,vocal,female,,medium,"dreampop, singersongwriter",,"sad, peaceful, vocal, voice, femalevox",36572,131277,1080,767,0,0,5.6667
1452541,On Everything,239,498582,Salvatore,168787,#1,2017-05-29,en,vocal,male,,medium,"pop, folk, poprock",saxophone,"vocal, voice, reflexing",321561,656660,1184,807,0,0,9.0
1453027,Slowmotion,186,499244,B L O E M E N,236647,Slowmotion,2017-05-31,en,vocal,female,,medium,"pop, downtempo, electronic",,"vocal, love, voice, slowmotion",28712,173787,612,411,0,0,5.0
1453204,Hypnotize Me,274,464776,The ARTISANS Beats,395887,Hypnotize Me,2017-06-01,,instrumental,,,medium,"dance, house, pop",,"energetic, summer, party, sunny",87590,495685,1190,776,0,0,6.6667
1458820,Florida,195,493564,ISRA,248339,Florida,2017-06-23,en,vocal,male,,medium,"indie, folk, indiepop",,"vocal, travel, summer, voice, free",29574,274908,847,572,0,0,9.0
1458876,Crown,250,357359,Kellee Maize,248340,Crown,2017-06-25,,vocal,female,,high,"pop, electronic, hiphop",synthesizer,"energetic, vocal, voice, femalerapper",91886,508108,2738,1842,0,0,5.5
145945,Chinese Drop,193,338624,Major Major,20784,Major Major,2008-03-10,en,vocal,male,electric,medium,rock,"electricguitar, electroamplified","acoustic, vocal, voice",93375,1000363,669,449,3,0,8.0
145949,Satellite,188,338624,Major Major,20784,Major Major,2008-03-10,en,vocal,male,electric,high,"rock, indierock",,"acoustic, energetic, vocal, voice",28488,544623,1160,512,9,1,8.0
145958,Get It On,199,338624,Major Major,20784,Major Major,2008-03-10,en,vocal,male,electric,medium,"rock, indierock",electricguitar,"acoustic, vocal, voice",26079,273918,707,466,9,2,8.5
145960,Microwave,180,338624,Major Major,20784,Major Major,2008-03-10,en,vocal,male,electric,medium,"rock, indierock",,"acoustic, vocal, voice, neutral",8829,410881,680,478,2,0,8.0
145968,Make It New,197,338624,Major Major,20784,Major Major,2008-03-10,en,vocal,male,electric,medium,spacerock,synthesizer,"acoustic, vocal, voice",241244,1724465,898,538,8,0,8.6667
145969,Everybody Wants To,168,338624,Major Major,20784,Major Major,2008-03-10,,vocal,male,electric,high,rock,,"acoustic, energetic, vocal, voice, neutral",8955,175316,590,417,1,2,8.0
1460209,Higher And Higher,231,501320,Scream Inc.,169451,Inception,2017-06-29,en,vocal,male,,medium,"metal, rock, heavymetal",,"vocal, voice",74256,324239,1699,1160,0,0,9.6667
1460440,keiss - Life as a Vital Amount,304,343607,Tunguska Electronic Music Society,169468,Point: Beshtau,2017-06-30,,instrumental,,,medium,"electronic, idm, ambient",,tunguska,79377,547323,2005,1387,0,0,8.0
1461653,sensate,202,498018,AKS&amp;El project,236806,sensate,2017-07-05,,instrumental,,,medium,"downtempo, hiphop, chillout","electricpiano, piano","sad, melancholic, soundscape, drummbass",8403,331221,174,110,0,0,8.0
1465314,Moments,230,441585,The.madpix.project,169949,Moments,2017-07-22,en,vocal,female,,medium,"house, pop, dance",bass,"vocal, commercial, energetic, voice, power",1465984,3448433,5572,3681,0,0,9.5
1465419,Thunder God,368,501822,Ivan Tregub (BER),169947,Nordic Folk,2017-07-20,,instrumental,,,medium,"filmscore, folk, ambient",horn,"ethno, thundering",187719,419686,1554,1061,0,0,9.0
146588,"Ludwig Thuille: Piano Sextet in B-flat major, Op. 6 - III.Gavotte",239,338649,OnClassical,20858,The OnClassical compilation - Classical music,2008-03-11,,instrumental,neutral,electric,medium,classical,"piano, horn","happy, winds",23333,271912,617,340,8,0,9.0
146589,"Johann Sebastian Bach: Partita in c-minor, BWV 826 - I.Sinfonia",266,338649,OnClassical,20858,The OnClassical compilation - Classical music,2008-03-11,,instrumental,neutral,electric,medium,"classical, electronic",piano,commons,26771,264023,411,216,5,2,9.0
1466090,Universal Funk,252,501885,Duo Teslar,236896,Universal Funk,2017-07-24,en,vocal,male,electric,medium,"electronic, house, electrorock",,"acoustic, vocal, voice, electronicrock",89056,700109,2667,1858,0,0,9.5
1466886,Girls Like You,198,498715,The Spin Wires,170073,The Spin Wires EP,2017-07-26,en,vocal,male,,high,"rock, alternativerock, indierock","electricguitar, bass","energetic, vocal, voice, vocalsmale",147168,1153129,947,595,0,0,7.6667
1466890,Ignite,141,498715,The Spin Wires,170073,The Spin Wires EP,2017-07-26,en,instrumental,male,,veryhigh,"rock, punk","electricguitar, electroamplified","energetic, instrumental, fast, explosion",80427,418083,1688,1098,0,0,9.5
1468287,The Statement,171,499734,Wordsmith,299554,The Statement,2017-08-01,en,vocal,male,,medium,"hiphop, rap, electronic",synthesizer,"vocal, energetic, voice, agressive",79402,1172255,1649,1146,0,0,7.0
1471062,Stars go down,216,502379,Nordgroove,170450,Suburban Simphony,2017-08-14,,vocal,female,,medium,"electronic, chillout, nujazz",,"vocal, peaceful, soft, voice, lovely",21167,760116,519,302,0,0,8.0
1472790,Alchemy,362,496477,Anton BECKMAN,219860,Alchemy,2017-08-20,en,vocal,male,,medium,"rock, blues","guitar, drums","vocal, voice",32927,308610,1524,1033,0,0,6.0
14733,Aquanova,273,876,NeXuS,2102,Space Opera,2006-06-02,,instrumental,,electric,high,"trance, electronic, dance",synthesizer,"upbeat, clubbing",10730,127441,1097,817,3,0,6.5
14735,Nexx Phenomena,296,876,NeXuS,2102,Space Opera,2006-06-02,,instrumental,neutral,electric,medium,"electronic, trance, dance",,neutral,11323,113700,1110,817,7,1,6.5
14738,Deepside Vision,298,876,NeXuS,2102,Space Opera,2006-06-02,,vocal,female,electric,medium,"trance, electronic, dance",synthesizer,"upbeat, clubbing, acoustic, voice",11091,111791,1090,805,5,1,7.0
1478872,I Want You,164,501057,LUNABLIND,237166,I Want You,2017-09-13,en,vocal,male,,medium,"indie, rock, indiepop","guitar, strings","vocal, love, uplifting, voice",19755,867582,380,249,0,0,7.0
1480482,Crazy Glue,220,463402,Melanie Ungar,292101,Crazy Glue,2017-09-21,,vocal,female,,medium,pop,"guitar, strings","love, vocal, peaceful, voice",1340569,2076202,6588,4430,0,0,7.3333
1481607,I'd Do Anything You Wanted,201,502398,Lower Loveday,265648,I'd Do Anything You Wanted,2017-09-26,,vocal,male,,medium,"indierock, rock, poprock",,"vocal, happy, voice, breakup",17126,167627,637,432,0,0,10.0
1483585,Casanova,306,503014,Seth Power,171527,Magnolia Soul,2017-10-03,en,vocal,male,,medium,"pop, soul, indiepop",saxophone,"vocal, soft, romantic, voice, slowrock",66647,1421144,1218,751,0,0,10.0
1483586,Messes,259,503014,Seth Power,171527,Magnolia Soul,2017-10-03,en,vocal,male,,medium,"indie, indierock, singersongwriter",cello,"love, vocal, voice, instrospective",54311,1331513,1216,749,0,0,10.0
1483587,Fire,212,503014,Seth Power,171527,Magnolia Soul,2017-10-03,en,vocal,male,,medium,"pop, soul","piano, strings","sentimental, love, vocal, voice, relationship",233657,1229757,2331,1486,0,0,10.0
148374,We're Outta Control,297,338739,MoOt,21273,Demo,2008-03-15,,vocal,male,,medium,pop,,"vocal, voice",9383,245440,361,212,5,2,8.0
1485420,Two Kids,211,474132,THE DLX,248755,Two Kids,2017-10-09,en,vocal,male,,medium,"pop, singersongwriter",,"melancholic, vocal, voice, breakup",240349,1137333,4071,2806,0,0,6.0
1485467,La chica de los grandes ojos negros,256,419963,ANBR Adrián Berenguer,171663,Singularity,2017-10-10,,instrumental,,,medium,"filmscore, newage","piano, orchestra","melancholic, bso",184093,165874,950,664,0,0,8.0
1488372,Procrastinating In the Sun,199,498715,The Spin Wires,292154,Procrastinating In the Sun,2017-10-22,en,vocal,male,,high,"rock, poppunk",,"vocal, summer, fun, voice",36512,212257,861,577,0,0,10.0
1488875,When Im Gone,228,441585,The.madpix.project,171972,When Im Gone,2017-10-24,en,vocal,male,,medium,"house, electronic, pop","bass, drums","energetic, vocal, advertising, voice",46288,563923,868,580,0,0,8.0
148954,Rocksteady,244,338761,Houdini Roadshow,21357,Down in the City,2008-03-17,en,vocal,male,electric,veryhigh,rock,"electricguitar, guitar","sport, acoustic, energetic, voice",17515,315858,1099,602,8,1,8.0
1490068,Fill the Space,184,499734,Wordsmith,302994,Fill the Space,2017-10-26,en,vocal,male,,medium,"hiphop, pop, rap",,"vocal, motivational, voice, uplifing",112209,657944,1831,1208,0,0,10.0
1490886,Lùcete,182,501598,Edward Jay,272327,Lùcete,2017-10-29,en,vocal,male,,medium,"latin, reggaeton, pop",,"vocal, voice, lùcete",38872,228432,660,369,0,0,8.0
1499379,Straight Chillin' (Prod. by Jeo7),177,485731,Mindfull,237567,Straight Chillin' (Prod. by Jeo7),2017-11-27,en,vocal,male,,low,"hiphop, rap, triphop",piano,"vocal, voice, jazzy",63382,1048113,640,431,0,0,10.0
150378,SURRENDER,238,338833,NYCO,21530,TWO,2008-03-21,,vocal,male,,medium,rock,,"vocal, voice",46177,571026,311,110,5,1,8.6667
150380,LET ME IN,238,338833,NYCO,21530,TWO,2008-03-21,,vocal,male,,medium,,,,58253,515848,187,100,4,1,8.0
150394,Go Driving Fast,220,338830,Can't Stop The Daggers,21531,ep one,2008-03-21,,vocal,male,,medium,,,,30004,295902,267,85,8,0,8.0
150395,Changing My Mind,282,338830,Can't Stop The Daggers,21531,ep one,2008-03-21,,vocal,male,,medium,"rock, indie","guitar, strings","vocal, voice",6779,190906,114,62,1,2,8.0
150411,PISSED OFF,271,338833,NYCO,21530,TWO,2008-03-21,,vocal,male,,medium,,,,62805,567484,175,98,1,0,8.0
150483,OFFICE DAYS,294,338833,NYCO,21541,REALIZE PPO,2008-03-22,,vocal,male,,medium,,,,55388,582134,146,71,4,1,8.0
150486,OUT OF MY HEAD,258,338833,NYCO,21541,REALIZE PPO,2008-03-22,,vocal,male,,medium,rock,,"vocal, voice",79887,690311,355,107,22,1,9.0
1507068,Be Cool,175,505750,Big Infinite,220859,Be Cool,2017-12-31,,,,,medium,"rock, alternativerock","electricguitar, electroamplified","uplifting, fashion, motivational, upliftingrock",144569,1068319,1454,959,0,0,10.0
150818,Teersen,140,338247,Torley on Piano,21576,solo piano 7: Improvisations for a New Age,2008-03-23,,instrumental,neutral,acoustic,medium,newage,"piano, strings","acoustic, energetic, instrumental",34974,249202,526,246,1,0,8.0
151019,Ice cream murder,128,338247,Torley on Piano,21576,solo piano 7: Improvisations for a New Age,2008-03-23,,instrumental,neutral,electric,medium,newage,"piano, strings",sad,31789,251284,624,309,5,1,8.0
1510652,Tortoise,212,506072,Julius Nox - Giulio's Page,237782,Tortoise,2018-01-06,,instrumental,,electric,high,"electronic, electronica","bass, synthesizer","energetic, electrodub",59040,485327,2405,1670,0,0,9.0
1512247,Aube,397,473433,Remy Bourgeois,292309,Aube,2018-01-12,,instrumental,,,low,"ambient, filmscore, classical",piano,"emotional, happy, ambiante",48647,439658,1378,901,0,0,8.6667
1513476,After All I've Done,208,492053,Always the Alibi,258335,After All I've Done,2018-01-16,en,vocal,male,,high,"indie, rock, alternativerock","bass, drums","vocal, voice, malevocals",33645,207044,1414,1014,0,0,10.0
1514305,These Days,259,506345,Pure Mids,221095,These Days,2018-01-27,en,vocal,male,,high,"shoegaze, alternativerock, indierock",,"vocal, fun, introspective, voice",48675,1276122,1298,864,0,0,10.0
15164,burn,280,2208,Grace Valhalla,2162,PEAK~,2006-06-09,,instrumental,neutral,electric,medium,"filmscore, electronic","glockenspiel, synthesizer","film, strange, peaceful, musiquedefilm",27661,170480,1849,1332,12,2,7.0
15165,experience I,154,2208,Grace Valhalla,2162,PEAK~,2006-06-09,,instrumental,neutral,electric,medium,"electronic, chillout, pop","synthesizer, violin",musiquedefilm,12985,84916,1747,1298,5,0,6.6667
15166,empty,329,2208,Grace Valhalla,2162,PEAK~,2006-06-09,,instrumental,neutral,electric,medium,"electronic, pop, dance","synthesizer, bass",emotional,18253,176709,1792,1328,10,2,7.3333
15167,experience II,246,2208,Grace Valhalla,2162,PEAK~,2006-06-09,,instrumental,neutral,electric,medium,"electronic, chillout, pop","synthesizer, trumpet","abstract, calm, peaceful, musiquedefilm",7536,49277,1775,1314,9,1,7.5
15168,ungrateful men,301,2208,Grace Valhalla,2162,PEAK~,2006-06-09,,instrumental,neutral,electric,medium,"electronic, pop, chillout","strings, piano",,7680,39184,1750,1299,7,0,9.6667
15169,apricot hill,147,2208,Grace Valhalla,2162,PEAK~,2006-06-09,,instrumental,neutral,electric,medium,"electronic, pop, filmscore","bass, drums","emotional, nostalgie",5392,32689,1718,1289,2,0,0.0
15170,experience III,258,2208,Grace Valhalla,2162,PEAK~,2006-06-09,,instrumental,neutral,electric,medium,"electronic, disco, experimental","synthesizer, bass","videogame, quirky, ethno",5341,31315,1712,1290,3,0,5.5
15171,jenny,319,2208,Grace Valhalla,2162,PEAK~,2006-06-09,,instrumental,neutral,electric,medium,"electronic, triphop, pop","synthesizer, bass",emotional,27493,340096,1787,1338,4,2,7.3333
1518105,When Paris is Singing,191,345952,Dazie Mae,174481,Last Jazz in Paris,2018-01-29,en,vocal,female,,high,"jazz, swing","piano, strings","melancholic, vocal, jazzguitar, voice",37201,474796,808,468,0,0,8.0
1518850,Our Whole World Circling (Loveshadow Mix),292,437401,Emily Richards,174552,Honey Valentine,2018-02-05,en,vocal,female,,medium,"pop, downtempo, electronic",,"romantic, vocal, love, voice, eden",117057,873297,488,313,0,0,8.0
1518868,Heart on the Floor (Lasswell Mix),202,437401,Emily Richards,174552,Honey Valentine,2018-02-05,en,vocal,female,,medium,"downtempo, pop, electronic",piano,"vocal, love, romantic, voice, whole",13084,834671,102,53,0,0,8.0
1519114,Goodbye Romeo,223,487069,Explosive Ear Candy,319152,Goodbye Romeo,2018-02-04,en,vocal,female,,high,poprock,"guitar, strings","love, vocal, fun, voice, breakup",100040,459079,168,105,0,0,8.0
1521106,Games,216,506990,Tony Petersen,174727,A Soft Place To Land,2018-02-09,en,vocal,male,,high,"country, folk, singersongwriter","guitar, banjo","vocal, voice, vocals",35635,283567,803,521,0,0,10.0
1521110,James Alley Blues,203,506990,Tony Petersen,174727,A Soft Place To Land,2018-02-09,en,vocal,male,,medium,"blues, folk, singersongwriter","guitar, banjo","vocal, traditional, voice",45886,339343,787,522,0,0,10.0
